product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
宽指配置_V251216,,513500.XSHG,标普500,BUY,2.098,19300.0,40491.4,2024-11-13 09:33:00,2024-11-13
宽指配置_V251216,,513500.XSHG,标普500,SELL,2.097,19300.0,-40472.1,2024-11-19 09:33:00,2024-11-19
宽指配置_V251216,,159915.XSHE,创业板ETF,BUY,2.17,18100.0,39277.0,2024-11-19 09:33:00,2024-11-19
宽指配置_V251216,,159915.XSHE,创业板ETF,SELL,2.126,18100.0,-38480.6,2024-11-26 09:33:00,2024-11-26
宽指配置_V251216,,513500.XSHG,标普500,BUY,2.166,18000.0,38988.0,2024-11-26 09:33:00,2024-11-26
宽指配置_V251216,,510500.XSHG,500ETF,SELL,5.868,6400.0,-37555.2,2024-11-29 09:33:00,2024-11-29
宽指配置_V251216,,159915.XSHE,创业板ETF,BUY,2.144,18300.0,39235.2,2024-11-29 09:33:00,2024-11-29
宽指配置_V251216,,159915.XSHE,创业板ETF,SELL,2.226,18300.0,-40735.8,2024-12-11 09:33:00,2024-12-11
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,6.032,6600.0,39811.2,2024-12-11 09:33:00,2024-12-11
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,5.925,6600.0,-39105.0,2024-12-25 09:33:00,2024-12-25
宽指配置_V251216,,159920.XSHE,恒生ETF,BUY,1.247,32700.0,40776.9,2024-12-25 09:33:00,2024-12-25
宽指配置_V251216,,513500.XSHG,标普500,SELL,2.144,18000.0,-38592.0,2024-12-31 09:33:00,2024-12-31
宽指配置_V251216,,510300.XSHG,300ETF,BUY,4.094,9800.0,40121.2,2024-12-31 09:33:00,2024-12-31
宽指配置_V251216,,159941.XSHE,纳指ETF,SELL,1.241,35000.0,-43435.0,2025-01-03 09:33:00,2025-01-03
宽指配置_V251216,,159920.XSHE,恒生ETF,SELL,1.222,32700.0,-39959.4,2025-01-03 09:33:00,2025-01-03
宽指配置_V251216,,510300.XSHG,300ETF,SELL,3.902,9800.0,-38239.6,2025-01-03 09:33:00,2025-01-03
宽指配置_V251216,,159920.XSHE,恒生ETF,BUY,1.21,32600.0,39446.0,2025-01-08 09:33:00,2025-01-08
宽指配置_V251216,,159941.XSHE,纳指ETF,BUY,1.251,31500.0,39406.5,2025-01-08 09:33:00,2025-01-08
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,6.02,6500.0,39130.0,2025-01-08 09:33:00,2025-01-08
